orbital_period_days,transit_duration_hours,transit_depth_ppm,planetary_radius_earth_radii,insolation_flux_earth_flux,equilibrium_temperature_k,stellar_effective_temperature_k,stellar_surface_gravity_log10_cm_s2,stellar_radius_solar_radii,right_ascension_decimal_degrees,declination_decimal_degrees
3.3262977,2.9439229,24223.62808,14.7729343,371.945532,1120.055611,5391.0,4.46,0.947585,353.540235,-14.860039
3.0031058,3.4866136,6677.786216,16.5290691,2602.23605,1821.614279,6212.0,3.95,1.91287,161.321203,-68.46059
1.1960086,2.35,11770.0,15.4837,7334.0,2578.0,7108.0,4.26,1.55,174.287225,-67.519336
4.7606207,5.9420443,7813.831385,14.527713,536.4815536,1227.463108,6213.0,4.37,1.1804399,160.108553,-62.685964
2.114655,1.945,24130.0,14.2745,360.619,1214.0,5254.0,4.49,0.89,183.95117,-64.567485
3.7463765,1.9560091,18855.63369,10.6334288,142.42552,881.0827589,4696.0,4.53,0.775888,355.015732,-53.039017
2.0963263,1.217,7200.0,12.906,306.186,1165.0,5809.0,4.07,1.56,152.638846,-67.577925
3.5366743,2.697,13180.0,13.338,446.023,1280.0,5971.0,4.37,1.14,151.49954,-66.897501
5.0700956,2.763,3570.0,5.54459,211.546,1062.0,5641.0,4.47,0.96,151.311753,-65.941982
4.2174286,4.045,7050.0,18.2265,1403.49,1705.0,6841.0,3.93,2.2,225.991509,-51.182394
3.6071588,3.947,4270.0,11.5952,1086.36,1599.0,6071.0,4.04,1.68,226.648869,-47.225034
3.5601365,2.824,4630.0,14.1499,2183.57,1904.0,6762.0,4.03,1.93,200.003563,-47.707563
3.6130857,1.7149191,12550.1377,23.3477984,2495.086074,1802.565824,7520.0,4.25,1.63648,147.899643,-62.786004
2.0084283,2.6,1310.0,16.5313,1608.42,1764.0,5438.8,4.3,4.54,197.579939,-48.908885
1.5659063,1.169,6810.0,18.7417,1827.32,1821.0,6356.0,4.13,1.6,147.149005,-64.564647
1.84996,2.954,9350.0,13.3315,2772.81,2021.0,6320.0,4.26,1.37,145.2336,-63.487213
0.7135373,0.892,18540.0,16.1586,667.233,1415.0,4349.7,4.58,0.74,351.290752,-47.945596
2.669856,3.559,6480.0,16.192,4573.16,2290.0,7833.0,4.1,2.0,156.680692,-66.504894
4.4367891,2.042,4940.0,16.9119,243.186,1100.0,6426.0,3.78,2.42,204.385594,-66.251049
2.2350331,3.102,20880.0,22.5855,2662.36,2001.0,7057.0,4.27,1.51,196.373989,-66.385163
3.6179419,4.394,14890.0,11.142,755.42,1460.0,4460.0,4.4,0.87,213.320899,-60.330954
0.6676722,1.117,3440.0,17.2447,4517.79,2284.0,6842.0,3.71,2.82,216.271435,-53.504985
4.9816829,2.587,11450.0,9.90628,170.85,1007.0,5670.0,4.52,0.91,212.596515,-60.138326
2.1271199,2.386,14960.0,13.6834,789.061,1476.0,5483.2,4.36,1.08,225.760711,-37.303281
0.6756067,1.028,3480.0,6.27738,1471.82,1725.0,5411.0,4.48,0.92,213.95997,-50.538725
1.46503,1.145,3162.12,5.43222,601.367,1379.0,5912.5,4.36,0.88,345.522623,-16.360699
1.5169786,1.241,2720.0,6.64263,1674.03,1782.0,5828.0,4.44,1.02,212.54751,-51.453035
4.2442882,4.273,7530.0,13.1653,2036.6,1871.0,6915.0,4.25,1.52,212.569448,-50.104977
1.9405161,3.344,5930.0,15.0354,8627.96,2685.0,8213.0,4.16,1.94,206.103286,-64.496601
2.3577049,3.357,7210.0,11.6588,4995.52,2342.0,7822.0,4.42,1.39,174.389345,-65.307937
1.14057,2.188,5009.01,6.52263,13201.6,2986.0,5349.5,4.44,0.84,350.977923,-38.225789
2.2364485,2.49,17380.0,24.5257,3957.51,2209.0,6905.0,4.26,1.51,173.340353,-63.341897
3.5949457,2.153,5810.0,11.7369,428.368,1267.0,6131.0,4.24,1.36,125.684734,-79.967892
4.1943867,2.977,27860.0,13.2866,140.213,958.0,4515.0,4.53,0.76,171.894125,-65.144422
5.7759952,3.594,9030.0,11.5628,313.194,1171.0,5992.0,4.24,1.31,210.678525,-52.863246
3.2136333,1.875,7810.0,11.1273,362.609,1215.0,6189.4,4.32,1.25,138.805858,-79.774383
3.3704313,4.608,5610.0,13.6938,1466.04,1723.0,5765.0,3.92,1.85,206.026527,-32.522975
3.2969977,3.856,8860.0,17.145,2202.26,1908.0,7108.0,4.11,1.83,178.575415,-62.37515
5.6320791,4.728,3600.0,11.8957,817.311,1489.0,6409.0,3.95,2.0,139.599794,-66.646095
2.8317721,2.607,12860.0,17.0328,703.307,1434.0,6084.0,4.15,1.48,180.242096,-69.945817
2.3720554,3.366,4350.0,7.05055,661.224,1412.0,4668.0,4.22,1.11,170.310352,-66.172341
1.8118703,1.368,5510.0,18.0792,772.444,1468.0,6222.0,3.81,2.25,168.864866,-66.837395
5.21228,3.863,8950.0,19.3512,1823.95,1820.0,8532.0,4.14,2.06,173.708318,-64.73169
2.7723915,1.8223369,5882.019435,6.3703129,193.9128694,951.7467616,4558.0,4.52,0.775641,8.20273,-32.059418
1.8200065,2.059,15750.0,11.7988,457.836,1288.0,4994.0,4.43,0.91,219.321096,-48.051596
2.1738256,2.081,2730.0,17.3093,2159.42,1899.0,7588.0,3.65,3.28,173.32243,-67.449283
3.3898234,1.587,1840.0,14.9878,229.032,1083.0,6096.0,3.5,3.13,148.00043,-63.075191
0.9787891,1.754,6770.0,17.8038,5251.58,2371.0,6959.0,3.98,2.09,174.569775,-56.962612
2.5926199,1.269,78210.0,11.0137,13.8883,537.0,3375.0,4.85,0.37,207.473849,-46.066514
2.9098435,1.928,9480.0,13.2842,378.481,1228.0,5955.0,4.24,1.31,214.31811,-44.33969
3.0271374,3.7,22110.0,22.466,1651.47,1775.0,6678.0,4.24,1.49,213.499311,-44.36654
2.2310803,3.3193427,12565.18816,16.1961401,1896.205079,1683.026972,5905.0,4.16,1.42673,206.981105,-49.721915
5.2848691,4.7725494,27277.09909,21.377066,523.2760294,1219.838847,6113.0,4.29,1.2729501,8.481996,-50.729434
3.8600722,1.93,16960.0,10.5393,97.2691,874.0,5096.5,4.59,0.77,206.327123,-50.480521
6.8380862,2.445,34050.0,17.4994,82.8358,840.0,5912.0,4.51,0.96,204.13817,-51.044343
3.0001627,2.892,10600.0,15.0659,1151.61,1622.0,6695.0,4.27,1.45,211.181028,-55.447698
4.6606892,2.863,6370.0,21.5363,1436.15,1715.0,8608.0,3.94,2.6,207.892594,-59.762737
2.8977031,4.148,10130.0,17.057,2102.4,1886.0,6397.0,4.1,1.67,217.801851,-23.054805
4.319754,2.78,10910.0,13.1542,335.6,1192.0,5783.0,4.26,1.25,213.538657,-37.558384
5.3305676,2.887,5820.0,15.5434,277.237,1136.0,6076.0,3.89,2.01,216.219416,-38.014361
3.2782956,3.38,8280.0,12.1111,622.203,1391.0,5544.0,4.19,1.32,203.846742,-38.28398
3.2420704,2.535,10600.0,12.4447,368.009,1220.0,5570.7,4.26,1.21,219.568388,-40.751081
4.36907,1.308,3970.0,5.94716,26.8795,634.0,4391.0,4.36,0.9,13.877098,-33.512305
3.2806578,2.93,9820.0,11.5452,535.248,1340.0,5717.0,4.3,1.18,210.096262,-22.34234
4.3636327,2.407,10410.0,9.0556,121.921,925.0,5042.0,4.48,0.87,209.185479,-35.288854
4.3622356,2.645,18670.0,11.0608,89.5299,856.0,4486.0,4.5,0.78,209.183512,-35.292443
2.2458338,1.462,10280.0,8.19934,121.462,924.0,4377.0,4.51,0.76,214.96711,-28.921092
6.3096313,2.761,4370.0,6.46255,148.356,972.0,5829.0,4.5,0.96,124.321302,-78.014945
2.5336422,2.865,13290.0,29.183,3022.37,2065.0,6038.0,4.22,1.36,228.684363,-31.902206
3.4470312,2.677,15240.0,11.2549,352.463,1207.0,5629.0,4.53,0.9,202.792828,-58.289062
11.4520097,3.017,1500.0,9.64471,296.562,1156.0,6193.0,4.15,1.52,48.785978,-75.72207
0.8831279,1.651686,2068.067488,4.3749094,1586.210008,1609.570193,5151.4,4.51,0.86,47.728524,-73.531972
12.8770845,1.9419484,7385.120865,10.8337698,112.6342216,830.8781535,5953.0,4.39,1.10769,46.360258,-74.472778
5.6155837,4.495,2690.0,7.87868,627.845,1394.0,5998.0,4.13,1.51,300.625098,-74.344504
3.3133491,3.881,8900.0,14.7466,1705.48,1790.0,6690.0,4.21,1.56,286.481864,-35.815774
2.7674682,2.997,5740.0,11.0509,932.409,1539.0,5890.0,4.17,1.41,290.91348,-70.609525
1.8641295,1.42,4130.0,6.95296,302.749,1162.0,5293.0,4.38,1.02,60.057545,-87.911943
10.0550764,3.3888241,13107.71414,20.5931944,223.3992486,986.030109,5960.0,4.23,1.31971,343.633009,-34.502725
3.146714,2.106,7360.0,12.1786,215.374,1067.0,5197.0,4.11,1.37,126.256924,-85.1578
4.2955192,2.874,20630.0,13.6703,302.917,1162.0,5875.0,4.51,0.95,318.360827,-66.481594
2.9075077,2.92,10020.0,12.0308,677.605,1421.0,5709.0,4.3,1.18,304.233188,-55.874695
20.5020769,7.382,17680.0,11.7145,66.4002,795.0,4511.0,4.51,0.78,318.356223,-73.064186
7.0327412,3.044,17290.0,11.4154,68.7158,802.0,5021.0,4.52,0.83,295.508668,-59.35635
1.5265889,1.688,23630.0,12.3611,391.362,1239.0,4887.0,4.57,0.77,290.856966,-54.330649
3.2464257,2.082,8430.0,12.7086,297.123,1156.0,5729.0,4.19,1.35,291.866861,-62.094877
0.4191451,0.9767422,1898.260865,6.1769613,14526.55281,2800.015216,5430.0,4.4,1.39542,11.092003,-75.629805
4.4781603,1.5774426,4339.834545,9.2972393,571.7432004,1247.153764,6074.0,4.33,1.20333,349.487743,-43.925529
3.8348994,3.138,4600.0,10.5061,559.599,1354.0,5849.3,4.08,1.56,328.277886,-77.198103
9.3108074,5.27,2860.0,10.1812,336.791,1193.0,6243.0,3.97,1.89,286.528834,-38.990524
2.9478339,2.205,5030.0,18.9265,2791.77,2025.0,6296.0,4.27,1.35,298.522938,-53.381214
3.502221,2.911,13290.0,14.1347,533.699,1339.0,5983.0,4.31,1.21,288.951272,-56.354296
0.8102219,0.737,820.0,7.01523,1338.85,1685.0,6329.0,3.92,2.03,295.191984,-49.420378
2.7022764,2.856,11200.0,15.3559,925.842,1536.0,5969.0,4.17,1.43,295.315233,-35.246927
2.0325685,1.312,18260.0,11.846,175.933,1014.0,4950.0,4.49,0.85,293.856895,-38.43229
2.7176413,3.285,12100.0,17.2275,1649.78,1775.0,6567.0,4.21,1.52,292.757611,-31.633962
1.4338615,1.61,31360.0,12.3818,158.892,989.0,3913.0,4.59,0.67,297.110316,-43.018001
1.4259934,1.434,4670.0,12.6369,910.147,1530.0,5955.0,3.99,1.75,289.343349,-33.054784
5.7042858,4.061264,940.986289,5.0247868,576.8749367,1249.942881,5560.5,4.01,1.61148,351.321095,-15.634631
3.910946,3.28,5210.0,10.6878,497.733,1315.0,5642.0,4.07,1.54,289.140291,-34.781754
4.2545208,4.3764889,9168.779167,13.8532978,718.999383,1320.693009,5674.0,4.13,1.43536,284.211364,-61.717588
2.589659,3.385,7430.0,14.9823,2190.57,1905.0,6650.0,4.1,1.75,282.51078,-62.094156
3.4379994,3.855,8370.0,13.3167,1192.84,1637.0,6193.0,4.2,1.44,282.011353,-57.545386
5.9493696,3.678,10370.0,11.8844,235.266,1091.0,5590.0,4.31,1.15,281.55889,-57.694363
3.9349141,4.189,7660.0,14.3155,1051.8,1586.0,6200.0,4.1,1.61,264.825476,-87.299445
3.0537856,1.731,12440.0,17.9453,583.27,1369.0,6103.0,4.17,1.46,274.804997,-71.793902
2.9264345,3.182,7890.0,6.98436,557.455,1353.0,5121.0,4.57,0.8,281.311417,-47.086382
4.2794669,2.4641339,17011.27986,9.0099926,74.8950024,750.296567,4314.0,4.57,0.703041,358.751682,-22.538908
6.6926834,5.96,3180.0,9.62132,678.724,1421.0,5918.0,3.98,1.75,246.034734,-82.550772
5.451593,3.628,3490.0,11.1974,359.92,1231.0,5773.0,3.91,1.87,240.470403,-78.602561
1.5570251,1.431,4220.0,10.9349,1213.68,1644.0,5590.0,4.08,1.5,185.130699,-84.916673
8.6187455,1.692,3430.0,15.6647,173.998,1011.0,7400.0,3.92,2.37,284.048901,-70.249425
3.4930546,2.985,7980.0,13.1021,639.317,1400.0,5986.0,4.17,1.42,270.132239,-52.68301
2.025289,2.257,18480.0,12.3405,550.936,1349.0,5297.4,4.52,0.86,269.546056,-62.477432
3.8780401,2.757,5030.0,8.5758,602.229,1380.0,5617.0,4.31,1.15,161.042028,-86.319954
3.8784358,2.677,9620.0,11.8812,310.093,1169.0,5636.0,4.32,1.14,161.036801,-86.316421
7.4832824,3.802,12910.0,12.264,129.267,939.0,5306.0,4.35,1.06,271.991949,-49.555097
2.4843369,1.154,4450.0,8.59746,160.141,991.0,5608.0,3.94,1.76,20.419256,-42.481783
1.3828196,1.336,10030.0,15.7062,1001.35,1567.0,6362.0,4.22,1.45,267.445726,-53.407556
4.8435717,2.561,6120.0,15.3767,693.687,1429.0,5552.0,4.42,1.01,269.063581,-57.100597
5.2330803,4.617,6900.0,12.7241,1001.08,1567.0,6375.0,4.2,1.49,264.934249,-73.37763
4.0668012,2.373,10210.0,10.2315,270.456,1129.0,5789.0,4.47,0.98,260.706965,-73.434885
2.9519989,3.518,8270.0,15.6964,1262.03,1660.0,6136.0,4.03,1.73,258.402253,-74.303176
0.5438807,0.78,3390.0,6.46581,1246.75,1655.0,5259.0,4.41,0.98,251.382358,-76.937828
0.77685,1.43,830.0,3.28324,4180.32,2240.0,5190.0,4.42,0.96,348.058952,-44.876485
2.625748,3.529,4650.0,12.4597,2401.54,1950.0,6693.0,4.04,1.89,267.895964,-63.005947
3.6525305,4.153,9770.0,14.7302,967.919,1553.0,5930.0,4.14,1.47,265.760335,-65.008252
1.0571733,1.235,2140.0,12.0066,2168.84,1901.0,6307.0,3.72,2.53,265.087598,-63.251885
3.0223957,3.272,14800.0,11.507,791.733,1477.0,4653.0,4.56,0.75,262.640686,-64.723142
2.8090597,3.24,6430.0,12.0828,1004.86,1568.0,5852.0,4.1,1.52,278.474993,-70.946262
1.0664194,2.106,14350.0,14.3422,2742.65,2016.0,5897.0,4.33,1.18,256.43032,-70.909631
4.1794516,3.921,4480.0,13.3164,815.017,1488.0,6151.0,3.92,1.96,281.602174,-68.126095
10.1923252,6.168,1730.0,5.40312,355.136,1209.0,5767.0,4.23,1.28,266.123677,-79.594616
5.0648278,4.321,9920.0,13.6307,738.156,1452.0,6411.0,4.29,1.34,266.880985,-79.466679
3.7852328,3.5398298,1338.879128,4.7864833,650.4958544,1288.044546,6150.0,4.4,1.1289999,353.357499,-41.171521
1.0815202,1.317,9050.0,17.3782,1428.47,1712.0,6260.0,4.02,1.78,268.693269,-53.392923
2.0180196,1.967,15190.0,12.168,520.136,1330.0,5544.0,4.47,0.96,271.324167,-34.107171
1.9242952,3.075,12690.0,16.9815,2478.4,1965.0,6324.3,4.19,1.48,276.041754,-51.036649
2.265394,3.478,4540.0,12.6882,1585.08,1757.0,5568.0,3.89,1.86,279.109348,-57.452396
1.2436504,1.215,7630.0,11.1385,828.458,1494.0,6070.0,4.35,1.18,275.147902,-58.253155
1.4893582,1.286,8600.0,12.5424,1946.1,1850.0,6208.0,4.42,1.11,271.923408,-42.543178
17.9160113,1.889,9906.0,18.2667,27.7718,639.0,6090.2,4.11,1.57,36.498718,-63.647607
8.6369598,4.91,13620.0,13.0862,439.615,1275.0,6040.0,4.45,1.04,268.399733,-59.653938
5.9709305,3.145,11800.0,12.3371,180.951,1021.0,5748.0,4.38,1.09,266.358966,-56.882951
2.3651663,2.462,15360.0,19.4747,851.541,1504.0,5805.0,4.1,1.51,275.164944,-39.220957
3.2229781,3.793,9310.0,14.58,2054.13,1875.0,5488.0,4.2,1.29,272.450977,-31.891545
2.1917701,3.145,11650.0,20.1864,3396.72,2126.0,7222.0,4.12,1.84,268.05232,-45.1783
4.8692603,2.538,5510.0,6.32448,215.764,1067.0,4323.0,4.58,0.7,283.664945,-47.994244
1.26092,2.718,4825.94,8.46782,5014.81,2344.0,5875.0,4.36,1.11,21.32225,-39.947872
2.2358979,1.588,610.0,3.28794,851.912,1505.0,4793.8,4.42,0.9,141.699699,-38.626819
4.311529,2.699,9820.0,15.9679,364.211,1217.0,6777.0,4.29,1.57,162.916411,-44.985551
13.8198702,5.041,328.0,3.09224,107.236,896.0,5598.0,3.85,1.96,64.841462,-74.585973
4.6658007,2.609,565.0,2.17821,216.429,1068.0,6365.0,4.54516,1.02,106.529815,-75.819559
8.8176457,3.076,645.0,2.36114,85.6924,847.0,6365.0,4.54516,1.02,106.529815,-75.819559
46.3810093,6.1350191,1108.354195,5.7534556,55.3448497,695.647218,6307.9,4.07,1.69625,95.151882,-59.754672
15.6600896,4.785,400.0,2.14305,110.915,904.0,6257.0,4.42,1.13,79.323673,-59.068391
2.9122454,3.269,1210.0,5.08343,862.596,1509.0,5466.0,3.94,1.46,25.719671,-48.78843
2.6535777,2.1014914,1446.27536,6.685956,4941.352343,2138.361887,8037.0,4.26402,1.70185,110.390835,-21.93839
8.8088443,4.411,3550.0,10.7596,2579.38,1985.0,8072.0,4.37,1.58,133.542032,-48.072792
15.8118347,4.449,601.0,2.24252,70.4363,807.0,5746.7,4.43,1.01,142.919776,-63.367397
17.7082945,3.449,2341.0,11.7171,100.109,881.0,7859.0,4.12,2.8,70.670279,-64.885209
16.7375044,1.319,2570.0,16.0108,12.3014,521.0,6549.0,3.62,2.97,123.676678,-55.642735
10.5634342,1.011,11150.0,12.1545,3.01202,367.0,4688.0,4.33,0.99,144.456031,-59.115086
18.0953159,2.627,3176.0,12.0619,37.2117,688.0,6509.8,3.99,1.8,155.984143,-56.843117
5.8769438,4.5933803,7168.784926,12.3925008,511.3176191,1212.809078,5805.0,4.13,1.4484,144.537771,-49.335223
5.3928876,3.8463963,7447.113792,12.0135136,511.6375558,1212.99875,5970.0,4.24,1.3179801,146.497112,-46.267641
7.2611991,3.389,3980.0,15.4357,1167.97,1628.0,6702.0,4.07,1.82,118.086505,-37.720846
6.87168,3.16,39248.4,28.967,380.128,1230.0,5446.0,4.43,1.33,7.330079,-50.140052
2.3506831,2.743,1940.0,6.39563,1871.52,1832.0,6589.0,4.24,1.47,117.781828,-41.578402
6.534605,2.957,6530.0,12.2512,167.262,1001.0,5826.0,4.16,1.41,132.627958,-31.982173
2.6543295,3.275,18470.0,23.745,2779.92,2022.0,7517.0,4.21,1.71,117.265588,-36.677812
1.2368321,2.144,1930.0,7.3968,3451.44,2135.0,6117.0,4.1,1.59,130.052164,-31.994286
4.7260751,4.275,6910.0,14.7931,4023.58,2218.0,7311.0,4.27,1.55,117.091727,-38.018985
0.5241284,1.017,2400.0,16.7968,16094.6,3137.0,5860.0,3.88,1.95,127.670065,-40.280004
2.6101478,4.3645203,2843.887205,15.9448335,9842.109041,2540.339684,5320.0,4.21,2.6926401,121.289884,-41.187617
1.6117444,1.524,3120.0,6.63491,847.062,1502.0,6056.0,4.38,1.14,119.75408,-25.648554
5.36777,4.271,6650.0,14.2607,747.132,1456.0,6561.0,4.1,1.72,7.709529,-40.573461
3.3630421,2.776,20990.0,20.7277,509.118,1323.0,5982.0,4.17,1.42,119.489473,-28.122701
4.4575332,5.319,2900.0,12.6057,1531.89,1742.0,6289.3,4.25,2.16,133.755772,-9.1652
9.7325799,1.6549887,11099.26659,14.8778005,289.3283868,1051.883181,6300.4,4.26,1.3728499,152.043987,-1.217947
1.8592079,2.212,3150.0,16.4056,2679.45,2004.0,7257.0,3.75,2.82,130.223468,-19.851233
2.2623261,3.048,2940.0,4.86815,1819.52,1819.0,5786.0,4.56,0.89,115.874489,-38.90883
0.8855539,1.034,1900.0,5.05228,1788.08,1811.0,6446.0,4.45,1.13,114.317625,-36.27316
1.680148,1.217,1420.0,9.76407,575.779,1364.0,5750.5,3.81,2.35,121.093981,-34.262222
6.73069,3.503,14721.7,22.1494,457.721,1288.0,6048.2,4.28,1.66,337.921615,-21.945702
4.7131119,5.5285456,10492.65731,19.7629326,1722.764601,1643.146305,6785.0,4.05,1.88091,113.153512,-41.725403
5.2059716,2.803,9210.0,11.1254,280.373,1139.0,6210.0,4.41,1.13,111.598673,-40.765592
7.8373997,3.273,2880.0,7.62042,254.905,1113.0,6715.0,4.28,1.43,109.132322,-44.168203
6.4700007,5.6018512,14835.64862,22.0947602,1012.851769,1438.819193,6819.0,4.11,1.7676899,127.140149,-34.630225
3.6250244,2.209,11380.0,6.80665,53.0463,751.0,3811.0,4.63,0.63,122.217093,-28.937824
6.2088405,2.7236562,2992.836107,3.5693526,51.4155981,682.9571759,4655.8,4.67,0.661528,143.540873,-7.433444
3.8036198,4.141,17890.0,22.1057,1174.87,1631.0,6464.0,4.14,1.61,123.624724,-19.590655
3.6689529,2.866,14780.0,13.2074,377.121,1227.0,5642.0,4.38,1.06,150.923685,-10.575236
11.2205176,3.7193393,10721.02658,17.0919218,268.0187451,1031.955671,6764.0,4.19,1.60322,120.538954,-41.205439
2.5087868,2.529,15750.0,12.9918,922.499,1535.0,6255.0,4.52,1.01,138.098314,-33.256815
6.1458884,2.808,12900.0,18.4029,351.407,1206.0,7231.0,4.24,1.6,119.870056,-30.006131
2.623354,2.845,8790.0,16.3338,1425.08,1711.0,6437.0,4.1,1.69,133.44721,-18.003195
15.8346011,4.676,18000.0,16.7304,116.829,915.0,5713.1,4.37,1.09,133.207393,-1.606521
7.7605254,3.639,2060.0,4.92551,218.205,1070.0,6070.0,4.42,1.09,143.731993,-12.25044
1.81383,1.113,13170.0,11.581,120.54,923.0,4775.0,4.38,0.94,355.844989,-23.998023
3.1405783,1.574,8570.0,11.93,210.456,1061.0,5636.0,4.24,1.26,147.482896,-14.733219
4.7114264,1.502,5410.0,15.6522,1055.88,1588.0,8238.0,4.41,1.47,116.538349,-33.48309
3.5714448,2.356,4090.0,18.4074,873.532,1514.0,5942.0,3.66,2.56,128.20788,-13.064342
2.3626917,2.938,7280.0,14.4588,4798.12,2318.0,8360.0,4.33,1.62,123.261857,-31.320175
2.7194615,2.481,18840.0,12.4906,422.699,1263.0,5454.0,4.52,0.89,150.389098,-16.126786
1.5971426,3.316,2150.0,7.98964,4957.19,2337.0,6263.0,4.03,1.77,122.430787,-22.868692
2.8389301,2.45,6210.0,16.9204,1669.46,1780.0,7132.0,3.98,2.14,122.092607,-30.09545
3.7788779,3.1290228,17654.07313,13.9739571,466.0843733,1185.047846,5817.7,4.43,1.02896,140.84562,2.932484
0.6691882,1.347,2850.0,9.96751,7244.35,2570.0,6623.0,4.09,1.76,128.800451,-27.407594
0.765415,1.389,2740.0,8.47671,3287.18,2109.0,6034.0,4.13,1.51,121.663414,-31.944461
6.1786733,4.289,16990.0,18.581,313.989,1172.0,5806.0,4.16,1.4,156.229013,0.435829
2.9526508,2.503,9320.0,17.072,532.564,1338.0,5812.0,3.98,1.73,121.316468,-31.849047
13.9311096,3.508,6720.0,14.0219,70.2738,806.0,6445.0,4.1,1.69,108.858976,-42.44809
1.7563116,1.8543683,3476.946316,8.3651129,1827.773568,1667.63249,5885.0,4.31,1.20235,356.045365,-18.889525
5.0949767,4.57,4150.0,15.7588,915.595,1532.0,6565.0,4.18,2.25,129.445897,-19.63472
3.919695,4.027,12270.0,19.0078,1108.17,1607.0,6438.0,4.08,1.73,136.852675,4.289924
2.7765784,2.076,5710.0,6.07883,130.312,941.0,4348.2,4.48,0.78,135.455975,0.969613
3.1510024,0.612,4700.0,12.7872,34.0167,672.0,5927.9,4.12,1.5,135.313863,0.841828
11.8885643,2.567,35450.0,19.2143,18.8935,580.0,4427.0,4.52,0.75,106.432017,-49.520598
1.3955317,2.62,960.0,10.461,3163.13,2089.0,4957.2,3.34,3.29,119.365428,-38.970243
4.9873145,2.3425677,16931.1673,12.4458895,275.535577,1039.116331,6199.0,4.63,0.87414,119.412446,-41.241508
1.6660179,1.445,2090.0,10.257,1529.93,1742.0,5993.3,3.9,2.01,146.331746,3.094481
5.9349921,1.423,9840.0,13.8526,38.9292,695.0,5320.0,4.29,1.13,151.584825,-79.37679
6.0672187,3.0803438,7468.393863,9.4901642,316.7657662,1075.980274,6149.0,4.44,1.0793999,347.053748,-28.007825
4.2594558,3.391,7500.0,10.33,433.367,1271.0,5763.8,4.31,1.18,162.624868,-79.727859
1.0078907,2.755,1790.0,14.2534,11995.5,2915.0,6808.0,3.51,3.52,218.278396,-60.093362
2.7188122,2.182,12150.0,16.9807,708.483,1437.0,6531.0,4.23,1.48,241.287509,-46.565649
2.9866836,2.681,14000.0,15.0254,282.578,1142.0,4790.0,4.14,1.24,244.138351,-41.073966
3.6562554,3.853,4970.0,10.421,1093.63,1602.0,5994.0,4.12,1.51,250.344907,-68.553225
3.8249546,3.874,7630.0,15.0897,1068.52,1592.0,6341.2,4.08,1.69,248.021696,-68.24033
11.2237372,3.3719302,11270.38875,9.5654941,57.9380401,703.6564933,5136.0,4.47,0.903365,5.696956,-34.392162
8.7234738,2.598,10750.0,10.5545,54.2067,755.0,5522.0,4.42,1.0,243.802887,-68.876216
2.8372178,4.822,4060.0,14.7827,4549.21,2287.0,5604.0,3.73,2.24,188.770456,-73.129664
4.3618031,4.9,3130.0,12.1596,1248.73,1656.0,6126.0,3.81,2.21,188.912112,-72.681973
3.9415006,2.177,8940.0,12.3165,264.591,1123.0,6011.0,4.26,1.3,183.60042,-72.347311
0.422425,0.68,4090.0,8.6772,1423.41,1711.0,5269.0,4.25,1.18,180.322203,-76.399578
17.0298529,2.65,15940.0,12.0922,9.23182,485.0,5022.0,4.43,0.92,188.666196,-79.358969
32.6012979,4.366,4490.0,9.18821,17.4858,569.0,6067.8,4.23,1.35,183.208269,-79.757204
3.1726875,2.05,18990.0,11.911,172.9,1010.0,5056.0,4.48,0.87,201.340644,-71.012028
16.56308,2.317,14010.0,30.0184,184.89,1027.0,6177.0,4.25,1.35,10.344507,-37.34302
4.6288384,6.264,5380.0,17.2704,4580.01,2291.0,5978.9,3.89,2.22,255.920846,-30.770097
11.4483792,4.824,6660.0,10.4552,165.825,999.0,6175.0,4.29,1.28,192.997679,-71.601209
6.3885628,1.726,4410.0,7.62451,46.0383,725.0,5474.0,4.4,1.03,148.249271,-78.459771
3.6515704,1.925,5830.0,12.4868,290.61,1150.0,6353.0,4.13,1.59,234.483036,-44.789977
1.862908,4.562,3420.0,13.9775,20675.8,3340.0,5626.0,4.15,1.39,233.280288,-57.63528
0.7799194,1.543,1920.0,9.09676,2609.72,1991.0,5473.0,3.8,2.04,148.193703,-76.165857
3.3789946,3.332,11150.0,8.56973,333.667,1190.0,4809.0,4.51,0.82,135.291964,-75.088195
2.6566986,3.865,10670.0,17.7901,2780.14,2022.0,6823.0,4.16,1.67,250.478927,-62.143614
4.040003,1.0528611,1577.506576,6.8572283,832.9137795,1370.155194,5692.2,4.1,1.48298,354.48982,-36.571634
3.2404614,1.642,15130.0,18.8972,321.441,1179.0,5823.0,4.2,1.35,163.858368,-73.337551
8.7520247,3.602,17410.0,12.7543,114.611,911.0,5666.0,4.5,0.94,236.55223,-78.325666
1.5810556,2.437,33340.0,13.941,1668.68,1780.0,5985.0,4.72,0.76,240.53688,-52.034811
4.0358074,2.667,11250.0,17.8847,498.733,1316.0,6599.0,4.19,1.56,226.825037,-79.364112
3.8795023,3.647,12260.0,14.0735,709.036,1437.0,6048.0,4.29,1.26,233.503348,-47.96366
2.7812908,3.208,11930.0,18.2165,2647.01,1998.0,7560.0,4.26,1.63,230.90908,-76.895744
4.3205081,2.51,13290.0,14.5156,706.863,1436.0,7627.0,4.51,1.23,237.008308,-50.692487
3.3626798,3.771,11000.0,14.2118,1144.81,1620.0,6165.0,4.22,1.39,247.673739,-65.228893
